,Unnamed: 0,Key,Ans,Marks,Similarity,Grammer,Keyword
4511,4511,"Car bomb at Swedish consulate in Libya's Benghazi, no casualties","Car Bomb Hits Swedish Consulate in Benghazi, None Hurt",4.8,0.99678886,0.5007103681564331,0.24285714285714285
4512,4512,Musharraf arrested in Lal Masjid case,Musharraf arrested in Pakistan,3.0,0.61718464,0.9810416102409364,0.5142857142857142
4513,4513,Iran hopes nuclear talks will yield 'roadmap',Iran Nuclear Talks in Geneva Spur High Hopes,4.4,0.91757315,0.9609981775283812,0.37777777777777777
4514,4514,35 militants killed in Afghan raids: official,12 militants killed in Afghan raids: ministry,2.8,0.47362784,0.8265478610992432,0.391304347826087
4515,4515,North Korea reportedly test-fires short-range missiles,North Korea launches short-range missiles,4.0,0.81339127,0.9843103885650636,0.0
4516,4516,Thai protesters obstruct vote; 1 dead in violence,Thai protesters block polling stations in Bangkok,2.8,0.58894956,0.9523594975471495,0.0
4517,4517,Venezuela's Hugo Chavez dies of cancer,Hugo Chavez: Venezuelan officials for unity,1.8,0.41267613,0.6719672679901123,0.0
4518,4518,North Korea's third test brings it closer to nuclear power status,NATO says North Korea nuclear test is grave threat to world peace,2.2,0.40756056,0.96357262134552,0.0
4519,4519,North Korea conducts third nuclear test,North Korea Confirms Third Nuclear Test,4.6,0.9433359,0.9081769585609436,0.0
4520,4520,Indian stocks open flat,Indian stocks open lower,3.6,0.7036639,0.6939496994018555,0.0
4521,4521,Macau Gambling Revenue Hits Record $38 bn in 2012,Macau gambling revenue hits record US$38b in 2012,5.0,0.9968184,0.8166309595108032,0.0
4522,4522,"Israelis, Palestinians resume talks in US","Israelis, Palestinians begin talks",3.8,0.76189756,0.6287397146224976,0.5
4523,4523,Nelson Mandela memorial service,Nelson Mandela dies: Live coverage,2.4,0.55616325,0.9330792427062988,0.0
4524,4524,NM County Prepares for Same-Sex Marriages Hearing,Some county officials pave the way for same-sex marriage,3.8,0.8011832,0.9721305966377258,0.0
4525,4525,Four U.S. Air Force helicopter crew members killed in UK crash,US Air Force helicopter crew killed in British crash,4.0,0.7773236,0.9185560941696168,0.0
4526,4526,Tokyo to host 2020 Olympic Games,Tokyo wins race to host 2020 Olympics,4.2,0.8716079,0.9709916710853576,0.5
4527,4527,Malaysia detains Australian senator at airport,Malaysia detains Australian lawmaker at airport,4.0,0.833376,0.7728213667869568,0.7777777777777778
4528,4528,South Korea Says North Fired Missiles,North Korea launches short-range missiles,2.2,0.37899798,0.9843103885650636,0.0
4529,4529,Britain shuts down plants as horse meat scandal reaches France,EU ministers 'determined' to resolve horsemeat scandal,3.0,0.6652084,0.9076685309410096,0.0
4530,4530,US warns Syria on chemical weapons,U.S. concerns grow about Syria's chemical weapons,3.2,0.56274873,0.9810397624969482,0.6296296296296297
4531,4531,37 killed in bus crash in Italy,12 killed in bus accident in Pakistan,1.2,0.19336317,0.5833341479301453,0.0
4532,4532,China yuan strengthens to 6.2689 against USD,Chinese yuan weakens to 6.2816 against USD,3.0,0.40647596,0.9198452830314636,0.5
4533,4533,U.S. recognizes Syrian opposition,Russia invites Syrian opposition for talks,2.0,0.39201394,0.9612922072410583,0.0
4534,4534,Egypt votes in new constitution,Egyptians Vote On New Constitution,4.8,0.9964205,0.870053768157959,0.37777777777777777
4535,4535,Preston and England legend Tom Finney dies at 91,Former England great Tom Finney dies at 91,4.4,0.8664064,0.958418309688568,0.4857142857142857
4536,4536,Car bomb kills one and wounds five in Benghazi,Car bomb hits Libyan Foreign Ministry in Benghazi,3.0,0.6169438,0.9452465772628784,0.4857142857142857
4537,4537,Roadside bombs kill 5 in Afghanistan,Roadside bomb kills 3 policemen in Afghanistan,3.4,0.5727187,0.7345842123031616,0.4857142857142857
4538,4538,Sri Lanka's Tamils Vote for Greater Autonomy,Syria talks for Cameron and Putin,0.4,0.06733596,0.7464109659194946,0.0
4539,4539,French-led troops close in on Timbuktu,French-led troops control access to Timbuktu,3.6,0.71955585,0.9816940426826476,0.2631578947368421
4540,4540,Nato airstrike kills two Afghan kids,Nato solider dies in Afghanistan,1.2,0.1806982,0.8385850191116333,0.0
4541,4541,Gunmen Kill 11 Foreign Tourists in Pakistan,Gunmen kill 11 foreign climbers in Pakistan,4.0,0.7900759,0.9840881824493408,0.5555555555555556
4542,4542,N Korea to halt work at joint industrial zone,North Korea blocks access to joint industrial zone,4.0,0.8852816,0.9375776052474976,0.0
4543,4543,"Delhi Gang Rape Suspect 'Beaten, Poisoned'",Delhi gang-rape verdict deferred again,1.8,0.3221568,0.5081976652145386,0.0
4544,4544,France pledges military aid in Mali,Most French support military operation in Mali,1.4,0.28538564,0.5469424724578857,0.38636363636363635
4545,4545,Egyptians vote on divisive constitution,Egyptians vote on constitution change,4.0,0.8361887,0.9501414895057678,0.37777777777777777
4546,4546,Reid cites 'tremendous progress' in debt ceiling talks,Senate leaders appear close to US debt ceiling deal,2.8,0.59724504,0.7166640162467957,0.0
4547,4547,6.2 magnitude quake jolts Sarangani,4.3-magnitude earthquake jolts SW China,2.0,0.35666823,0.928187608718872,0.0
4548,4548,"One dead, 11 hurt in LA car chaos","6 dead, 33 hurt in Cotabato blast",1.2,0.2297581,0.970732808113098,0.0
4549,4549,Chairman of easyJet to step down,Chairman of British no-frills airline easyJet to step down,4.2,0.8875681,0.8970516324043274,1.0
4550,4550,Obama renews offer to cut social safety net in big budget deal: aide,Japan urges U.S. to quickly handle budget deadlock,0.8,0.15274453,0.9659469723701476,0.0
4551,4551,Suicide Bomber Kills 14 at Afghan Province Council,Suicide Bomber Kills 11 in Afghanistan,2.4,0.4906894,0.953279197216034,0.0
4552,4552,Committee nears final big immigration decisions,Senate Judiciary Committee nearing final big decisions in shaping immigration bill,3.4,0.66788787,0.8059728145599365,0.6428571428571429
4553,4553,US Troops Killed in Afghan Insider Attack,NATO troops killed in Afghan 'insider attack',3.8,0.798621,0.9022128582000732,0.391304347826087
4554,4554,Mother arrested on suspicion of manslaughter after dog kills daughter,Man arrested on suspicion of murder after stabbing in Suffolk,1.8,0.3194133,0.9803455471992492,0.3333333333333333
4555,4555,"Five dead, 40 missing in Canada train disaster",40 still missing in Canadian train wreck,3.2,0.6706997,0.6622691750526428,0.0
4556,4556,Tunisian opposition politician shot dead,Tunisia opposition leader slain; protests erupt,3.0,0.68621653,0.6434740424156189,0.0
4557,4557,UN presses need for major boost in Syrian aid,UN chief presses for major boost in Syrian aid,4.8,0.9941854,0.9740138053894044,0.0
4558,4558,Stocks soar on Wall St lead,Stocks slump on Wall Street,1.6,0.29955873,0.9586414098739624,0.2535211267605634
4559,4559,George Zimmerman found not guilty of Trayvon Martin murder,Protests and appeals for calm after Zimmerman acquitted of Trayvon Martin murder,2.6,0.5243576,0.6898910403251648,0.5
4560,4560,Whistleblower Edward Snowden flies to Moscow,NSA whistleblower Edward Snowden leaves Hong Kong on flight to Moscow,3.6,0.73479694,0.9857369661331176,0.5
4561,4561,"17 killed, 133 wounded in bomb attacks in northern Iraq","2 killed, 6 wounded in clashes in northern Lebanon",0.6000000000000001,0.08728636,0.968390941619873,0.0
4562,4562,Insiders Reveal 2012 Election Secrets,All Eyes on Capriles as Venezuela Election Set,1.2,0.26246804,0.9081824421882628,0.0
4563,4563,Royal sorrow over nurse's death,Radio prankster in tears over nurse’s death,2.8,0.556652,0.5922367572784424,0.0
4564,4564,N Korea says it may delay controversial rocket launch,N. Korea looks set to delay controversial rocket launch,4.2,0.9019821,0.9664575457572936,0.0
4565,4565,Critical Gates memoir rocks Obama administration,Gates blast rocks Obama administration,4.0,0.8692943,0.8904925584793091,0.0
4566,4566,Jeff Bezos Bets $250 Million on Reviving Washington Post,Jeff Bezos Pays $250 Million For The Washington Post,4.2,0.8248688,0.9641488790512084,0.0
4567,4567,Brooks pleads not guilty to hacking charges,Brooks pleads not guilty at phone hacking hearing,3.8,0.81553644,0.9354762434959412,0.4857142857142857
4568,4568,Purge sends chilling message to North Korea's elite,Purge of Kim uncle sends chilling message to North Korea’s elite,4.0,0.7647366,0.9443805813789368,0.0
4569,4569,South Africans mark ailing Mandela's 95th birthday,South Africa's former PM Nelson Mandela back in hospital,1.4,0.21568917,0.8402890563011169,0.0
4570,4570,Obama declares health care law is working,Obama pledges to make new health care law work,3.0,0.59545517,0.9636475443840028,0.4857142857142857
4571,4571,Heavy rain raises threat of Christmas Day flooding,Fresh rain brings more flooding,3.0,0.6048639,0.9592744708061218,0.37777777777777777
4572,4572,Thousands protest gay marriage,Thousands protest gay marriage in Paris,3.6,0.732214,0.9778401255607604,0.391304347826087
4573,4573,Taiwan gang leader nabbed at airport after 17 years,Zambia arrests ex-leader Banda over oil deal,0.4,0.0631281,0.8984630703926086,0.0
4574,4574,Iran nuke talks begin amid hopes of progress,Iran nuclear talks start in Geneva,3.0,0.6703964,0.977315068244934,1.0
4575,4575,Thai political protests paralyse more ministries,Thai protesters besiege more ministries,4.2,0.8613482,0.9262031316757202,0.5142857142857142
4576,4576,Amazon's Bezos to buy the Washington Post for $250 million,Amazon's Bezos buys Washington Post for $250-M,4.6,0.9485385,0.940301239490509,0.5
4577,4577,Obama economic tour buffeted by low expectations,Obama encourages Boy Scouts to end ban on gays,1.8,0.1942317,0.7583138942718506,0.6296296296296297
4578,4578,Israel vows to deny Hezbollah after air strike,Car bomb kills four in Hezbollah Beirut bastion: minister,0.6000000000000001,0.05060802,0.7557397484779358,0.24285714285714285
4579,4579,France Welcomes US-Russia Deal on Syria,Arab League welcomes US-Russian deal on Syria,2.4,0.4695078,0.9773578643798828,0.3333333333333333
4580,4580,More French soldiers to Central African Republic,Gun battles in Central African capital create fresh panic,2.0,0.42662525,0.9842750430107116,0.0
4581,4581,UN resolution orders Syria chemical arms destroyed,Germany ready to help Syria chemical mission,1.0,0.15240178,0.7215372920036316,0.0
4582,4582,Exclusive-UPDATE 2-Egypt pro-Mursi alliance signals flexibility in talks,EXCLUSIVE-UPDATE 1-Egypt pro-Mursi alliance signals flexibility in talks,4.6,0.96871287,0.9386468529701232,0.6428571428571429
4583,4583,David Beckham to retire at end of season,David Beckham Retires From Football,4.2,0.9252696,0.954474151134491,0.0
4584,4584,Libya abruptly closes its borders with four countries,"Libya closes borders, declares martial law in south",3.4,0.7123927,0.8612663149833679,0.5
4585,4585,6.0-magnitude quake hits Greece -- USGS,5.0-magnitude quake jolts Japan,1.0,0.18480015,0.9536480903625488,0.0
4586,4586,Search after man swept into sea,Lara plans visit to Nepal,0.2,0.002495455,0.8284105062484741,0.0
4587,4587,Militants stage Pakistan jailbreak,Taliban prison break: 250 militants escape after attack on Pakistan jail,3.0,0.59511036,0.954102337360382,0.5142857142857142
4588,4588,"Meteorite hits central Russia, more than 500 people hurt","Meteorite hits central Russia, 400 hurt",3.0,0.6301101,0.7590809464454651,0.391304347826087
4589,4589,Blizzard brings US northeast to a halt,"Blizzard wallops US Northeast, closes roads",4.2,0.8909221,0.5032005310058594,0.0
4590,4590,NATO protesters acquitted of terrorism charges,NATO protesters convicted on non-terrorism charges,1.6,0.3131782,0.928877294063568,0.0
4591,4591,'Credibility on the line over Syria',"Obama: Congress, world credibility on line",1.4,0.24043134,0.6126095056533813,0.6792452830188679
4592,4592,Taliban on agenda for US in Pakistan,At least 33 dead as big quake hits Pakistan,0.0,0.0023382173,0.9478679895401,0.3333333333333333
4593,4593,Egypt interior minister survives bomb,Egypt's interior minister survives bomb attack,5.0,0.99641246,0.9473767280578612,0.0
4594,4594,China's yuan weakens to 6.2767 against USD Thursday,China yuan weakens to 6.1818 against USD Tuesday,2.0,0.389075,0.8337284326553345,0.5
4595,4595,Obama holds talks over Syria action,Cameron loses parliamentary vote on Syria military action,1.4,0.24786699,0.8553815484046936,0.0
4596,4596,Egypt 'freezes Muslim Brotherhood assets',Egypt freezes Muslim Brotherhood funds,5.0,0.99664813,0.9412571787834167,0.5
4597,4597,Zen Report: Ain't easy being high maintenance,Russian meteorite leaves building gaping open,0.0,0.002478143,0.8130776286125183,0.0
4598,4598,Tony Abbott sworn in as new Australian PM,Tony Abbott Sworn In As Australia PM,4.6,0.94830894,0.9108033180236816,0.2222222222222222
4599,4599,Egypt army cracks down on Brotherhood,Egypt's military cracks down on Muslim Brotherhood,4.0,0.85832125,0.9231694340705872,0.33962264150943394
4600,4600,Venezuela assembly meets amid Chavez health crisis,Assembly meets amid Chavez crisis,3.4,0.72665846,0.6357991099357605,0.5
4601,4601,Syria opposition threatens to quit talks,Syria opposition agrees to talks,2.0,0.3347599,0.6067918539047241,0.0
4602,4602,Suicide bomber kills policeman in Pakistan,Suicide Bombers Kill 3 Soldiers in Pakistan,2.6,0.54229236,0.9730246663093568,0.32075471698113206
4603,4603,Anti-government protesters storm the streets of Kyiv,Ukraine protesters topple Lenin statue,0.8,0.16717152,0.7948498725891113,0.0
4604,4604,Chicago man to be sentenced for terror convictions,Kabul Bank Heads Sentenced for Corruption,1.0,0.105191834,0.8811381459236145,0.0
4605,4605,US drone strike kills three in northwest Pakistan,US drone strike kills seven in North Waziristan,2.4,0.41143903,0.96536123752594,0.0
4606,4606,"Track fault disrupts train service between Raffles Place, Marina Bay",Train service disrupted between Raffles Place and Marina Bay,4.2,0.8520741,0.5919995307922363,0.0
4607,4607,Manning Sentenced to 35 Years for Leaking Government Secrets,Briton jailed for 10 years for selling fake bomb detectors,1.0,0.23894057,0.7659105062484741,0.5
4608,4608,UK police say no terrorism link to helicopter crash,China police seek eight suspects over crash,1.0,0.15649734,0.8917526006698608,0.5142857142857142
4609,4609,Suicide bomber kills 13 in Russia's south,Suicide bomber kills 16 in Russia’s Volgograd,1.8,0.33640403,0.956796944141388,0.0
4610,4610,"41 killed, 22 wounded in violent attacks in Iraq","15 killed, 90 wounded in fresh attacks in Iraq",1.8,0.38476226,0.9429650902748108,0.6296296296296297
4611,4611,"Kerry to visit Jordan, Israel-Palestinian peace on agenda",Kerry postpones visit to Israel in one week,2.5,0.44006523,0.7693704962730408,0.3953488372093023
4612,4612,Eurozone jobless hits fresh record high,EU jobless hits fresh record,4.4,0.8909256,0.9249717593193054,0.0
4613,4613,"Nelson Mandela's real hero was not Gandhi, but Nehru",Nelson Mandela's health 'unstable',1.4,0.28729382,0.8777765035629272,0.0
4614,4614,"Facing Bailout Tax, Cypriots Try to Get Cash Out of Banks",Bailout terms prompt run on Cyprus banks,3.0,0.584629,0.7570133209228516,0.25
4615,4615,Obama signs up for Obamacare,Americans scramble to sign up for Obamacare by deadline,1.2,0.20468123,0.9820572137832642,1.0
